Rank,Coin,Symbol,Market Cap,Price
1494,bitEUR,BITEUR,"
$123,823
",$1.15
1495,Elementrem,ELE,"
$123,304
",$0.004705
1496,Leadcoin,LDC,"
$123,038
",$0.000157
1497,BitWhite,BTW,"
$122,416
",$0.003370
1498,iDealCash,DEAL,"
$121,257
",$0.000090
1499,Adzcoin,ADZ,"
$119,639
",$0.002528
1500,More Coin,MORE,"
$118,528
",$0.059264
1501,Galactrum,ORE,"
$117,449
",$0.030850
1502,JSECOIN,JSE,"
$116,888
",$0.000264
1503,TittieCoin,TIT,"
$113,725
",$0.000090
1504,AllSafe,ASAFE,"
$112,617
",$0.014534
1505,WavesGo,WGO,"
$112,312
",$0.014204
1506,Bitradio,BRO,"
$111,951
",$0.014714
1507,bitGold,BITGOLD,"
$110,839
",$584.95
1508,iTicoin,ITI,"
$110,270
",$3.45
1509,Save Environm...,SET,"
$110,246
",$0.114673
1510,Stakinglab,LABX,"
$109,860
",$0.271154
1511,CrowdWiz,WIZ,"
$108,759
",$0.012777
1512,Rimbit,RBT,"
$108,349
",$0.000548
1513,Crave,CRAVE,"
$106,795
",$0.006950
1514,Ellaism,ELLA,"
$106,629
",$0.005507
1515,FundRequest,FND,"
$106,124
",$0.002221
1516,Help The Home...,HTH,"
$106,029
",$0.000093
1517,PRiVCY,PRIV,"
$105,513
",$0.006391
1518,Unify,UNIFY,"
$104,984
",$0.005773
1519,CDMCOIN,CDM,"
$104,423
",$0.000054
1520,BBSCoin,BBS,"
$104,260
",$0.000001
1521,EUNOMIA,ENTS,"
$103,713
",$0.000006
1522,Iridium,IRD,"
$101,839
",$0.005785
1523,Universal Cur...,UNIT,"
$100,053
",$0.006273
1524,SkinCoin,SKIN,"
$100,007
",$0.001134
1525,Soniq,SONIQ,"
$99,225
",$0.001984
1526,RPICoin,RPI,"
$98,408
",$0.000180
1527,Nexium,NXC,"
$98,326
",$0.001478
1528,Menlo One,ONE,"
$97,308
",$0.000324
1529,Hurify,HUR,"
$97,219
",$0.000401
1530,SAKECOIN,SAKE,"
$95,787
",$0.000020
1531,Xuez,XUEZ,"
$95,425
",$0.032220
1532,MicroMoney,AMM,"
$94,642
",$0.005999
1533,MarteXcoin,MXT,"
$93,641
",$0.026720
1534,SpreadCoin,SPR,"
$92,042
",$0.008248
1535,Origami,ORI,"
$91,751
",$0.021712
1536,Datarius Credit,DTRC,"
$90,980
",$0.000712
1537,InflationCoin,IFLT,"
$90,914
",$0.000002
1538,IQ.cash,IQ,"
$86,457
",$0.022190
1539,Wispr,WSP,"
$86,265
",$0.002931
1540,Ratecoin,XRA,"
$86,028
",$0.000703
1541,GoHelpFund,HELP,"
$84,595
",$0.026894
1542,EtherInc,ETI,"
$84,516
",$0.000270
1543,Arqma,ARQ,"
$84,445
",$0.015786
1544,Joint Ventures,JOINT,"
$84,130
",$0.003802
1545,BTCtalkcoin,TALK,"
$83,699
",$0.001282
1546,CyberFM,CYFM,"
$83,390
",$0.000002
1547,Kurrent,KURT,"
$83,092
",$0.001354
1548,Elementeum,ELET,"
$83,083
",$0.105417
1549,PlatinumBAR,XPTX,"
$82,679
",$0.038275
1550,Social Activi...,SAT,"
$82,133
",$0.000647
1551,ICO OpenLedger,ICOO,"
$82,030
",$0.176047
1552,TOKYO,TOKC,"
$82,025
",$0.000301
1553,Cream,CRM,"
$81,441
",$0.001805
1554,OP Coin,OPC,"
$79,641
",$0.000043
1555,Posscoin,POSS,"
$78,376
",$0.000003
1556,SkyHub Coin,SHB,"
$77,578
",$0.205215
1557,Litecoin Plus,LCP,"
$77,230
",$0.032199
1558,Bitcoin Red,BTCRED,"
$76,058
",$0.003701
1559,ArbitrageCT,ARCT,"
$75,591
",$0.000722
1560,Mincoin,MNC,"
$74,283
",$0.013340
1561,Thunderstake,TSC,"
$74,056
",$0.000090
1562,Regalcoin,REC,"
$73,945
",$0.005777
1563,Gold Poker,GPKR,"
$73,502
",$0.021492
1564,Condensate,RAIN,"
$73,440
",$0.000080
1565,Shekel,JEW,"
$73,345
",$0.000551
1566,Innova,INN,"
$73,336
",$0.014523
1567,EthereumX,ETX,"
$72,926
",$0.000836
1568,Evil Coin,EVIL,"
$71,435
",$0.003398
1569,Billionaire T...,XBL,"
$71,095
",$0.021445
1570,Impact,IMX,"
$70,934
",$0.000641
1571,Bulleon,BUL,"
$70,198
",$0.064029
1572,InvestFeed,IFT,"
$70,046
",$0.000366
1573,Apollon,XAP,"
$69,696
",$0.000469
1574,PureVidz,VIDZ,"
$69,572
",$0.000555
1575,bitcoin2network,B2N,"
$69,164
",$0.000054
1576,ZeusNetwork,ZEUS,"
$68,846
",$9.8e-07
1577,SuperCoin,SUPER,"
$68,523
",$0.001354
1578,Monoeci,XMCC,"
$67,911
",$0.008288
1579,Digitalcoin,DGC,"
$67,321
",$0.002055
1580,Swing,SWING,"
$66,352
",$0.015617
1581,Nitro,NOX,"
$66,237
",$0.002065
1582,SONDER,SNR,"
$65,274
",$0.000387
1583,ELTCOIN,ELTCOIN,"
$64,286
",$0.000714
1584,BLOC.MONEY,BLOC,"
$64,038
",$0.006134
1585,Beacon,BECN,"
$63,679
",$0.007667
1586,Open Trading ...,OTN,"
$62,636
",$0.030939
1587,Tracto,TRCT,"
$62,490
",$0.002322
1588,Biotron,BTRN,"
$62,238
",$0.000943
1589,Paymon,PMNT,"
$62,082
",$0.000102
1590,Natmin Pure E...,NAT,"
$61,964
",$0.000633
1591,InterCrone,ICR,"
$61,449
",$0.004154
1592,Lightpaycoin,LPC,"
$60,624
",$0.010464
1593,SnodeCoin,SND,"
$59,672
",$0.002243
1594,Viuly,VIU,"
$59,215
",$0.000077
1595,VIVO,VIVO,"
$58,708
",$0.013540
1596,BritCoin,BRIT,"
$58,697
",$0.002760
1597,Onix,ONX,"
$57,994
",$0.000542
1598,Tidex Token,TDX,"
$57,445
",$0.006044
1599,APR Coin,APR,"
$57,315
",$0.007334
1600,vSlice,VSL,"
$57,270
",$0.001715
1601,Impleum,IMPL,"
$56,753
",$0.011546
1602,BTC Lite,BTCL,"
$55,665
",$0.002977
1603,Linx,LINX,"
$55,652
",$0.001535
1604,TrakInvest,TRAK,"
$55,300
",$0.000659
1605,EagleX,EGX,"
$54,529
",$0.001624
1606,Etheriya,RIYA,"
$53,788
",$0.034010
1607,Intelligent T...,ITT,"
$52,206
",$0.005319
1608,bitJob,STU,"
$51,864
",$0.000626
1609,Atomic Coin,ATOM,"
$51,666
",$0.002785
1610,Ultimate Secu...,USC,"
$51,186
",$0.004949
1611,GoldBlocks,GB,"
$50,579
",$0.003250
1612,XDNA,XDNA,"
$49,838
",$0.012629
1613,Etheera,ETA,"
$49,420
",$0.000007
1614,SteepCoin,STEEP,"
$48,946
",$0.000270
1615,Dach Coin,DACHX,"
$48,203
",$0.002616
1616,Signatum,SIGT,"
$47,658
",$0.000441
1617,CampusCoin,CC,"
$47,621
",$0.000093
1618,KWHCoin,KWH,"
$47,449
",$0.000026
1619,Zoomba,ZBA,"
$46,747
",$0.002718
1620,Bitdeal,BDL,"
$46,036
",$0.000262
1621,GuccioneCoin,GCC,"
$45,780
",$0.002257
1622,KZ Cash,KZC,"
$45,622
",$0.025748
1623,KanadeCoin,KNDC,"
$45,039
",$0.000008
1624,GenesisX,XGS,"
$45,027
",$0.005953
1625,Digital Money...,DMB,"
$44,884
",$0.000451
1626,Mero,MERO,"
$43,633
",$0.007284
1627,X-Coin,XCO,"
$43,582
",$0.003519
1628,ProxyNode,PRX,"
$43,289
",$0.000631
1629,Dragonglass,DGS,"
 $42,488
",$0.000093
1630,Coin2.1,C2,"
$42,380
",$0.000542
1631,Oceanlab,OCL,"
$42,180
",$0.000907
1632,ZINC,ZINC,"
$41,906
",$0.007681
1633,Rentoo,RENTOO,"
$41,808
",$0.000019
1634,BoostCoin,BOST,"
$41,738
",$0.003521
1635,empowr coin,EMPR,"
$41,340
",$4.7e-09
1636,Phonecoin,PHON,"
$41,140
",$0.000541
1637,Bolivarcoin,BOLI,"
$41,097
",$0.003071
1638,Cazcoin,CAZ,"
$40,944
",$0.000992
1639,Dystem,DTEM,"
$40,801
",$0.006765
1640,Zurcoin,ZUR,"
$39,770
",$0.000454
1641,CatoCoin,CATO,"
$39,769
",$0.006025
1642,LogisCoin,LGS,"
$38,811
",$0.016507
1643,BERNcash,BERN,"
$38,583
",$0.000542
1644,ConnectJob,CJT,"
$37,941
",$0.000336
1645,CommunityGene...,CGEN,"
$37,849
",$0.000090
1646,BriaCoin,BRIA,"
$37,828
",$0.050883
1647,GeyserCoin,GSR,"
$37,614
",$0.035108
1648,ZoZoCoin,ZZC,"
$37,399
",$0.019213
1649,VoteCoin,VOT,"
$36,959
",$0.000645
1650,Orbis Token,OBT,"
$36,866
",$0.001923
1651,Cryptojacks,CJ,"
$36,702
",$0.000090
1652,Blakecoin,BLC,"
$36,301
",$0.001625
1653,AmsterdamCoin,AMS,"
$36,254
",$0.000722
1654,Ethereum Gold,ETG,"
$36,056
",$0.003005
1655,Dreamcoin,DRM,"
 $35,858
",$0.014119
1656,Carebit,CARE,"
$35,017
",$0.000271
1657,Earth Token,EARTH,"
$34,962
",$0.000170
1658,Datacoin,DTC,"
$34,952
",$0.000934
1659,Joincoin,J,"
$34,384
",$0.010395
1660,WELL,WELL,"
$34,336
",$0.000381
1661,Rupaya,RUPX,"
$34,086
",$0.000779
1662,BOAT,BOAT,"
$33,978
",$0.000467
1663,Castle,CSTL,"
$33,377
",$0.002436
1664,Bitsum,BSM,"
$33,064
",$0.000023
1665,Minereum,MNE,"
$33,054
",$0.005416
1666,Bolenum,BLN,"
$32,248
",$0.000001
1667,YENTEN,YTN,"
$31,590
",$0.001533
1668,Arepacoin,AREPA,"
$31,242
",$0.001939
1669,Desire,DSR,"
$31,089
",$0.003737
1670,Blocknode,BND,"
$30,975
",$0.000187
1671,Authorship,ATS,"
$30,785
",$0.000308
1672,Renos,RNS,"
$30,548
",$0.000916
1673,BitCoen,BEN,"
$30,315
",$0.004331
1674,Safe Trade Coin,XSTC,"
$30,153
",$0.000092
1675,SmartCoin,SMC,"
$30,153
",$0.001187
1676,Jin Coin,JIN,"
$30,104
",$0.003022
1677,PluraCoin,PLURA,"
$29,877
",$0.000090
1678,Traid,TRAID,"
$29,739
",$0.001804
1679,Constant,CONST,"
$28,947
",$0.570879
1680,ICOBay,IBT,"
$28,882
",$0.000045
1681,Bitcoin 21,XBTC21,"
$28,638
",$0.036109
1682,StellarPay,XLB,"
$28,455
",$0.008309
1683,BunnyToken,BUNNY,"
$28,414
",$0.000145
1684,Escroco Emerald,ESCE,"
$28,167
",$0.000045
1685,Peerguess,GUESS,"
$28,108
",$0.000464
1686,IrishCoin,IRL,"
$27,686
",$0.000705
1687,Centurion,CNT,"
$27,457
",$0.000354
1688,TravelNote,TVNT,"
$27,455
",$0.012750
1689,PostCoin,POST,"
$27,217
",$0.001715
1690,Olympic,OLMP,"
$27,003
",$0.000271
1691,Cheesecoin,CHEESE,"
$26,786
",$0.000081
1692,Arion,ARION,"
$26,656
",$0.002526
1693,Acoin,ACOIN,"
$26,385
",$0.021625
1694,Bitcoin W Spe...,BWS,"
$26,002
",$0.000451
1695,Quebecoin,QBC,"
$25,740
",$0.001651
1696,Crystal Clear ,CCT,"
$25,612
",$0.004722
1697,Digiwage,WAGE,"
$25,606
",$0.000544
1698,Phantomx,PNX,"
$25,404
",$0.000603
1699,Shivers,SHVR,"
$25,265
",$0.000464
1700,Eternity,ENT,"
$25,188
",$0.004423
1701,PrimeStone,PSC,"
$25,067
",$0.001507
1702,BitCoin One,BTCONE,"
$24,109
",$0.000323
1703,Garlicoin,GRLC,"
$23,792
",$0.001892
1704,Californium,CF,"
$23,577
",$0.009635
1705,Titcoin,TIT,"
$23,487
",$0.000363
1706,AdultChain,XXX,"
$23,307
",$0.000467
1707,NevaCoin,NEVA,"
$23,019
",$0.005868
1708,AceD,ACED,"
$22,769
",$0.009669
1709,Agrolot,AGLT,"
$22,358
",$0.001626
1710,KingN Coin,KNC,"
$22,309
",$11.10
1711,Nyerium,NYEX,"
$21,805
",$0.000992
1712,CyberMusic,CYMT,"
$21,575
",$0.000002
1713,ParkByte,PKB,"
$21,422
",$0.004497
1714,Honey,HONEY,"
$21,289
",$0.046690
1715,Qurito,QURO,"
$21,131
",$0.002030
1716,Project Coin,PRJ,"
$21,081
",$0.000647
1717,FuzzBalls,FUZZ,"
$20,964
",$0.004340
1718,Gossipcoin,GOSS,"
$20,891
",$0.001173
1719,Virtacoin,VTA,"
$20,777
",$0.000004
1720,Master Swiscoin,MSCN,"
$20,376
",$0.000451
1721,PAWS Fund,PAWS,"
$20,251
",$0.108131
1722,MojoCoin,MOJO,"
$19,948
",$0.001625
1723,Zayedcoin,ZYD,"
$19,324
",$0.003095
1724,Cashcoin,CASH,"
$19,289
",$0.000361
1725,SecureCoin,SRC,"
$19,204
",$0.001863
1726,BumbaCoin,BUMBA,"
$19,110
",$0.000819
1727,Litecred,LTCR,"
$19,101
",$0.000632
1728,MustangCoin,MST,"
$18,948
",$0.030060
1729,EVOS,EVOS,"
$18,631
",$0.002075
1730,Elysium,ELS,"
$18,550
",$0.001307
1731,Eurocoin,EUC,"
$18,062
",$0.001455
1732,BigUp,BIGUP,"
$17,783
",$0.000008
1733,TajCoin,TAJ,"
$17,575
",$0.001444
1734,GambleCoin,GMCN,"
$17,476
",$0.001961
1735,Grimcoin,GRIM,"
$17,448
",$0.000180
1736,MASTERNET,MASH,"
$17,345
",$0.000547
1737,Dollarcoin,DLC,"
$17,264
",$0.001896
1738,SecretCoin,SCRT,"
$16,796
",$0.003972
1739,PAXEX,PAXEX,"
$16,761
",$0.000954
1740,CryptoFlow,CFL,"
$16,602
",$0.000180
1741,Sola Token,SOL,"
$16,519
",$0.000571
1742,Italo,XTA,"
$16,053
",$0.006433
1743,Bitcoin X,BTX,"
$15,748
",$0.005498
1744,Pure,PUREX,"
$15,439
",$0.000870
1745,CoinonatX,XCXT,"
$15,210
",$0.000778
1746,PyrexCoin,PYX,"
$15,112
",$0.001263
1747,BitMoney,BIT,"
$14,882
",$0.000180
1748,Citadel,CTL,"
$14,853
",$0.001354
1749,YoloCash,YLC,"
$14,612
",$0.000495
1750,Luna Coin,LUNA,"
$14,124
",$0.008277
1751,Zealium,NZL,"
$14,063
",$0.001624
1752,Bitcoin Adult,BTAD,"
$14,059
",$0.000446
1753,SONO,SONO,"
$14,047
",$0.007673
1754,Prime-XI,PXI,"
$13,859
",$0.000632
1755,CustomContrac...,CCN,"
$13,486
",$0.000026
1756,Trident Group,TRDT,"
$13,331
",$0.010990
1757,iBTC,IBTC,"
$13,193
",$0.000452
1758,Ccore,CCO,"
$13,181
",$0.007753
1759,JavaScript Token,JS,"
$12,976
",$0.001624
1760,Fintab,FNTB,"
$12,290
",$0.004422
1761,BZLCOIN,BZL,"
$12,183
",$0.005717
1762,Independent M...,IMS,"
$12,007
",$0.002236
1763,PosEx,PEX,"
$11,959
",$0.004875
1764,High Voltage,HVCO,"
$11,405
",$0.007633
1765,GreenMed,GRMD,"
$11,280
",$0.000757
1766,Qbic,QBIC,"
$11,242
",$0.002400
1767,Printex,PRTX,"
$11,213
",$0.000374
1768,BenjiRolls,BENJI,"
$11,192
",$0.000552
1769,Neuro,NRO,"
$11,009
",$0.000185
1770,BrokerNekoNet...,BNN,"
$10,596
",$0.000004
1771,FLiK,FLIK,"
$10,202
",$0.000170
1772,Eryllium,ERY,"
$10,010
",$0.000733
1773,UltraCoin,UTC,"
$9,896
",$0.000207
1774,Bitspace,BSX,"
$9,861
",$0.000722
1775,ICOBID,ICOB,"
$9,798
",$0.000092
1776,Mirai,MRI,"
$9,597
",$0.002796
1777,Azart,AZART,"
$9,351
",$0.002255
1778,LRM Coin,LRM,"
$9,327
",$0.001263
1779,Rhenium,XRH,"
$9,173
",$0.000271
1780,Theresa May Coin,MAY,"
$9,158
",$0.000092
1781,LitecoinToken,LTK,"
$8,899
",$9.5e-08
1782,BowsCoin,BSC,"
$8,877
",$0.001599
1783,Iconic,ICON,"
$8,670
",$0.014624
1784,SpeedCash,SCS,"
$8,561
",$0.014895
1785,Dalecoin,DALC,"
$8,370
",$0.012728
1786,LiteCoin Ultra,LTCU,"
$8,193
",$0.007944
1787,FolmCoin,FLM,"
$8,120
",$0.000840
1788,UralsCoin,URALS,"
$8,112
",$0.000594
1789,Sharpe Platfo...,SHP,"
$8,007
",$0.000460
1790,ARbit,ARB,"
$7,821
",$0.000722
1791,MiloCoin,MILO,"
$7,768
",$0.000720
1792,Veltor,VLT,"
$7,635
",$0.013760
1793,INDINODE,XIND,"
$7,497
",$0.000009
1794,Blacer Coin,BLCR,"
$7,490
",$0.045599
1795,Comet,CMT,"
$7,328
",$0.008395
1796,Graphcoin,GRPH,"
$7,304
",$0.000934
1797,Ammo Reloaded,AMMO,"
$7,047
",$0.000091
1798,Bitcoin Planet,BTPL,"
$6,757
",$0.000993
1799,Cabbage,CAB,"
$6,730
",$0.000641
1800,PlayerCoin,PLACO,"
$6,559
",$0.000187
1801,Levocoin,LEVO,"
$6,463
",$0.000236
1802,Bankcoin,B@,"
$6,458
",$0.000628
1803,EZOOW,EZW,"
$6,089
",$5.3e-07
1804,VectorAI,VEC2,"
$6,054
",$0.000329
1805,Wild Beast Block,WBB,"
$6,027
",$0.033130
1806,SongCoin,SONG,"
$5,879
 ",$0.000181
1807,LiteBitcoin,LBTC,"
$5,788
",$0.000200
1808,iBank,IBANK,"
$5,720
",$0.001264
1809,SocialCoin,SOCC,"
$5,693
",$0.000541
1810,Nekonium,NUKO,"
$5,413
",$0.000451
1811,PLNcoin,PLNC,"
$4,642
",$0.000272
1812,Cannation,CNNC,"
$4,635
",$0.001871
1813,Bitvolt,VOLT,"
$4,492
",$0.000271
1814,ACRE,ACRE,"
$3,274
",$0.000747
1815,IceChain,ICHX,"
$3,223
",$0.000005
1816,Peony,PNY,"
$3,186
",$0.007216
1817,CrevaCoin,CREVA,"
$3,141
",$0.000086
1818,ROIyal Coin,ROCO,"
$2,736
",$0.003608
1819,SpectrumNetwork,SPEC,"
$2,653
",$0.000003
1820,Ourcoin,OUR,"
$2,540
",$0.004112
1821,Concoin,CONX,"
$2,284
",$0.003069
1822,Magnum,MGM,"
$2,101
",$0.000467
1823,PonziCoin,PONZI,"
$2,021
",$0.002347
1824,BROTHER,BRAT,"
$1,978
",$0.000012
1825,Xchange,XCG,"
$1,760
",$0.000180
1826,BitCoal,COAL,"
$1,625
",$0.000361
1827,Coinonat,CXT,"
$1,581
",$0.000183
1828,Project-X,NANOX,"
$1,427
",$18234.82
1829,AnarchistsPrime,ACP,"
$1,218
",$0.000277
1830,Argus,ARGUS,"
$1,140
",$0.000993
1831,Save and Gain,SANDG,"
$1,107
",$0.000361
1832,Staker,STR,"
$1,037
",$0.000722
1833,Rocketcoin,ROCK,"
$1,033
",$0.000008
1834,dietbitcoin,DDX,"
$993
",$0.000340
1835,CoinToGo,2GO,"
$836
",$0.000090
1836,Benz,BENZ,"
$754
",$0.000127
1837,Jiyo [OLD],JIYO,"
$725
",$0.000119
1838,Interzone,ITZ,"
$496
",$0.000187
1839,SmartFox,FOX,"
$289
",$0.000187
1840,MFIT COIN,MFIT,"
$241
",$0.000123
1841,Coimatic 3.0,CTIC3,"
$206
",$0.000091
1842,CJs,CJS,"
$56
",$0.032443
1843,HarmonyCoin,HMC,"
$51
",$0.000090
1844,SHADE Token,SHADE,"
$34
",$6.9e-07
1845,OKB,OKB,"
?
",$1.63
1846,ZB,ZB,"
?
",$0.334417
1847,Harmony,ONE,"
?
",$0.023185
1848,TigerCash,TCH,"
?
",$0.035232
1849,Fatcoin,FAT,"
?
",$0.027631
1850,Carry,CRE,"
?
",$0.039390
1851,DigiFinexToken,DFT,"
?
",$0.345758
1852,Blockcloud,BLOC,"
?
",$0.020619
1853,Aidos Kuneen,ADK,"
?
",$4.58
1854,Reserve Rights,RSR,"
?
",$0.002743
1855,BitMax Token,BTMX,"
?
",$0.104257
1856,UNUS SED LEO,LEO,"
?
",$1.87
1857,Karatgold Coin,KBC,"
?
",$0.089245
1858,V-Dimension,VOLLAR,"
?
",$2.96
1859,DIPNET,DPN,"
?
",$0.000820
1860,Filecoin [Fut...,FIL,"
?
",$4.73
1861,BUMO,BU,"
?
",$0.034966
1862,Ontology Gas,ONG,"
?
",$0.425403
1863,COTI,COTI,"
?
",$0.078236
1864,WinToken,WIN,"
?
",$0.001076
1865,Molecular Future,MOF,"
?
",$0.090706
1866,Jewel,JWL,"
?
",$2.40
1867,Baer Chain,BRC,"
?
",$8.59
1868,B91,B91,"
?
",$0.424923
1869,Coni,CONI,"
?
",$0.031897
1870,V Systems,VSYS,"
?
",$0.128974
1871,Super Bitcoin,SBTC,"
?
 ",$3.58
1872,FOIN,FOIN,"
?
",$1689.02
1873,FairGame,FAIR,"
?
",$0.003407
1874,GlitzKoin,GTN,"
?
",$0.253155
1875,QuickX Protocol,QCX,"
?
",$0.083633
1876,DREP,DREP,"
?
",$0.002948
1877,Huobi Pool Token,HPT,"
?
",$0.010732
1878,ShineChain,SHE,"
?
",$0.003817
1879,OceanEx Token,OCE,"
?
",$0.007094
1880,DUO Network T...,DUO,"
?
",$0.378222
1881,MINDOL,MIN,"
?
",$0.843041
1882,Influence Chain,INC,"
?
",$0.044714
1883,StarChain,STC,"
?
",$0.004621
1884,YOU COIN,YOU,"
?
",$0.023406
1885,WHEN Token,WHEN,"
?
",$0.031236
1886,Mindexcoin,MIC,"
?
",$0.051498
1887,Origo,OGO,"
?
",$0.062412
1888,BitcoinHD,BHD,"
?
",$32.28
1889,Atlas Protocol,ATP,"
?
",$0.026443
1890,Bitcoin BEP2,BTCB,"
?
",$9011.40
1891,Big Bang Game...,BBGC,"
?
",$0.027415
1892,STPT,STPT,"
?
",$0.028970
1893,Chromia,CHR,"
?
",$0.077787
1894,NNB Token,NNB,"
?
",$0.002265
1895,W Green Pay,WGP,"
?
",$0.434503
1896,Trias,TRY,"
?
",$0.008771
1897,SoPay,SOP,"
?
",$0.002830
1898,Alphacon,ALP,"
?
",$0.009446
1899,Tratok,TRAT,"
?
",$0.000652
1900,Smartup,SMARTUP,"
?
",$0.005664
1901,MyToken,MT,"
?
",$0.003086
1902,TopChain,TOPC,"
?
",$0.008642
1903,UnlimitedIP,UIP,"
?
",$0.016412
1904,CoinEx Token,CET,"
?
",$0.019908
1905,AXE,AXE,"
?
",$0.386240
1906,ELA Coin,ELAC,"
?
",$0.038115
1907,LightChain,LIGHT,"
?
",$0.000029
1908,CARAT,CARAT,"
 ?
",$0.709532
1909,Exchange Union,XUC,"
?
",$2.44
1910,FNB Protocol,FNB,"
?
",$0.219196
1911,T.OS,TOSC,"
?
",$0.012899
1912,Yuan Chain Coin,YCC,"
?
",$0.008592
1913,Muzika,MZK,"
?
",$0.013562
1914,VeThor Token,VTHO,"
?
",$0.000995
1915,Valor Token,VALOR,"
?
",$3.59
1916,ZEON,ZEON,"
?
",$0.000511
1917,BeeKan,BKBT,"
?
",$0.000917
1918,BitUP Token,BUT,"
?
",$0.007290
1919,Bilaxy Token,BIA,"
?
",$0.009141
1920,ThingsOperati...,TOS,"
?
",$0.004843
1921,HitChain,HIT,"
?
",$0.000127
1922,Themis,GET,"
?
",$0.018173
1923,InvestDigital,IDT,"
?
",$0.039836
1924,USDCoin,USC,"
?
",$1.00
1925,EduCoin,EDU,"
?
",$0.000327
1926,CNNS,CNNS,"
?
",$0.007632
1927,Safe,SAFE,"
?
",$1.78
1928,KEY,KEY,"
?
",$0.002475
1929,KNOW,KNOW,"
?
",$0.004399
1930,PalletOne,PTN,"
?
",$0.007870
1931,Promotion Coin,PC,"
?
",$0.000414
1932,Ti-Value,TV,"
?
",$0.037058
1933,Consentium,CSM,"
?
",$0.454275
1934,WEBN token,WEBN,"
?
",$0.000016
1935,Show,SHOW,"
?
",$0.001369
1936,WETH,WETH,"
?
",$237.08
1937,ETERNAL TOKEN,XET,"
?
",$2.39
1938,BQT,BQTX,"
?
",$1.29
1939,FuturoCoin,FTO,"
?
",$1.31
1940,Diruna,DRA,"
?
",$0.005976
1941,CoinMeet,MEET,"
?
",$0.008528
1942,CHEX,CHEX,"
?
",$0.010445
1943,InnovaMinex,MINX,"
?
",$0.325879
1944,CarBlock,CAR,"
?
 ",$0.001771
1945,IOTW,IOTW,"
?
",$0.009111
1946,YouLive Coin,UC,"
?
",$0.000450
1947,Infinitus Token,INF,"
?
",$0.528878
1948,Tarush,TAS,"
?
",$0.000812
1949,IOU,IOUX,"
?
",$0.282099
1950,BlockCDN,BCDN,"
?
",$0.013645
1951,Coineal Token,NEAL,"
?
",$0.008874
1952,M2O,M2O,"
?
",$0.000649
1953,United Bitcoin,UBTC,"
?
",$2.28
1954,Sparkster,SPRK,"
?
",$0.006369
1955,Bitsdaq,BQQQ,"
?
",$0.010391
1956,Zerobank,ZB,"
?
",$0.030978
1957,Asian Fintech,AFIN,"
?
",$0.040551
1958,Moving Cloud ...,MCC,"
?
",$0.009961
1959,BUDDY,BUD,"
?
",$0.000065
1960,PATHHIVE ,PHV,"
?
",$0.024308
1961,Agoras Tokens,AGRS,"
?
",$0.546864
1962,Game Stars,GST,"
?
",$0.000451
1963,RSK Smart Bit...,RBTC,"
?
",$9034.92
1964,Usechain Token,USE,"
?
",$0.002057
1965,Flexacoin,FXC,"
?
",$0.004573
1966,EOSDT,EOSDT,"
?
",$0.980805
1967,The Midas Tou...,TMTG,"
?
",$0.002249
1968,IZIChain,IZI,"
?
",$0.075944
1969,Sparkle,SPRKL,"
?
",$0.032289
1970,Cybereits,CRE,"
?
",$0.002794
1971,Lucky Block N...,LBN,"
?
",$0.018041
1972,Maggie,MAG,"
?
",$0.000722
1973,RedFOX Labs,RFOX,"
?
",$0.056065
1974,MSD,MSD,"
?
",$0.005411
1975,OFCOIN,OF,"
?
",$0.000178
1976,bitCEO,BCEO,"
?
",$0.196424
1977,USDQ,USDQ,"
?
",$0.991572
1978,Blockchain Qu...,BQT,"
?
",$0.019027
1979,Engine,EGCC,"
?
",$0.000694
1980,DACC,DACC,"
?
",$0.000163
1981,Volt,ACDC,"
?
",$0.000280
1982,Celsius,CEL,"
?
",$0.084686
1983,InsurChain,INSUR,"
?
",$0.000215
1984,BORA,BORA,"
?
",$0.059828
1985,Intelligent I...,IIC,"
?
",$0.000324
1986,Endorsit,EDS,"
?
",$0.000173
1987,Almeela,KZE,"
?
",$0.092697
1988,COMSA [XEM],CMS,"
?
",$0.177870
1989,GreenPower,GRN,"
?
",$0.012826
1990,ThoreNext,THX,"
?
",$8.60
1991,MEX,MEX,"
?
",$0.001245
1992,BitcoinX,BCX,"
?
",$0.003643
1993,FundToken,FUNDZ,"
?
",$0.007310
1994,Qube,QUBE,"
?
",$0.000924
1995,Master Contra...,MCT,"
?
",$0.000921
1996,Sport and Lei...,SNL,"
?
",$0.014582
1997,Social Lendin...,SLT,"
?
",$0.003554
1998,LemoChain,LEMO,"
?
",$0.007147
1999,Pixie Coin,PXC,"
?
",$0.000664
2000,Bankera,BNK,"
?
",$0.002609
2001,Electronic En...,E2C,"
?
",$0.094594
2002,COMSA [ETH],CMS,"
?
",$0.174783
2003,DWS,DWS,"
?
",$0.001689
2004,Aunite,AUNIT,"
?
",$0.042915
2005,Ubique Chain ...,UCT,"
?
",$0.014871
2006,Read,READ,"
?
",$0.002634
2007,Marginless,MRS,"
?
",$0.000594
2008,Bitex Global ...,XBX,"
?
",$0.031754
2009,CryptalDash,CRD,"
?
",$0.003184
2010,KingXChain,KXC,"
?
",$0.000002
2011,Atlas Token,ATLS,"
?
",$0.043279
2012,Infinity Econ...,XIN,"
?
",$0.002594
